Country,Confirmed,Deaths,Recovered,Date
Uzbekistan,15.0,0.0,0.0,2020-03-18
Belarus,51.0,0.0,5.0,2020-03-19
Belgium,1795.0,21.0,31.0,2020-03-19
Brazil,621.0,6.0,2.0,2020-03-19
Canada,800.0,11.0,9.0,2020-03-19
China,81156.0,3249.0,70535.0,2020-03-19
France,10886.0,243.0,12.0,2020-03-19
Germany,15320.0,44.0,113.0,2020-03-19
Iran,18407.0,1284.0,5710.0,2020-03-19
Italy,41035.0,3405.0,4440.0,2020-03-19
Japan,924.0,29.0,150.0,2020-03-19
Netherlands,2465.0,77.0,2.0,2020-03-19
Russia,199.0,1.0,9.0,2020-03-19
Spain,17963.0,830.0,1107.0,2020-03-19
Switzerland,4075.0,41.0,15.0,2020-03-19
Turkey,192.0,3.0,0.0,2020-03-19
US,13680.0,200.0,108.0,2020-03-19
United Kingdom,2716.0,138.0,67.0,2020-03-19
Uzbekistan,23.0,0.0,0.0,2020-03-19
Belarus,69.0,0.0,5.0,2020-03-20
Belgium,2257.0,37.0,1.0,2020-03-20
Brazil,793.0,11.0,2.0,2020-03-20
Canada,943.0,15.0,9.0,2020-03-20
China,81250.0,3253.0,71266.0,2020-03-20
France,12632.0,450.0,12.0,2020-03-20
Germany,19848.0,67.0,180.0,2020-03-20
Iran,19644.0,1433.0,6745.0,2020-03-20
Italy,47021.0,4032.0,4440.0,2020-03-20
Japan,963.0,33.0,191.0,2020-03-20
Netherlands,3003.0,107.0,2.0,2020-03-20
Russia,253.0,1.0,9.0,2020-03-20
Spain,20410.0,1043.0,1588.0,2020-03-20
Switzerland,5294.0,54.0,15.0,2020-03-20
Turkey,359.0,4.0,0.0,2020-03-20
US,19101.0,244.0,147.0,2020-03-20
United Kingdom,4014.0,178.0,67.0,2020-03-20
Uzbekistan,33.0,0.0,0.0,2020-03-20
Belarus,76.0,0.0,15.0,2020-03-21
Belgium,2815.0,67.0,263.0,2020-03-21
Brazil,1021.0,15.0,2.0,2020-03-21
Canada,1278.0,19.0,10.0,2020-03-21
China,81305.0,3259.0,71857.0,2020-03-21
France,14308.0,562.0,12.0,2020-03-21
Germany,22213.0,84.0,233.0,2020-03-21
Iran,20610.0,1556.0,7635.0,2020-03-21
Italy,53578.0,4825.0,6072.0,2020-03-21
Japan,1007.0,35.0,232.0,2020-03-21
Netherlands,3640.0,137.0,2.0,2020-03-21
Russia,306.0,1.0,12.0,2020-03-21
Spain,25374.0,1375.0,2125.0,2020-03-21
Switzerland,6575.0,75.0,15.0,2020-03-21
Turkey,670.0,9.0,0.0,2020-03-21
US,25514.0,307.0,171.0,2020-03-21
United Kingdom,5067.0,234.0,67.0,2020-03-21
Uzbekistan,43.0,0.0,0.0,2020-03-21
Belarus,76.0,0.0,15.0,2020-03-22
Belgium,3401.0,75.0,263.0,2020-03-22
Brazil,1546.0,25.0,2.0,2020-03-22
Canada,1470.0,22.0,0.0,2020-03-22
China,81397.0,3265.0,72362.0,2020-03-22
France,16729.0,676.0,2201.0,2020-03-22
Germany,24873.0,94.0,266.0,2020-03-22
Iran,21638.0,1685.0,7635.0,2020-03-22
Italy,59138.0,5476.0,7024.0,2020-03-22
Japan,1086.0,36.0,235.0,2020-03-22
Netherlands,4217.0,180.0,3.0,2020-03-22
Russia,367.0,1.0,16.0,2020-03-22
Spain,28603.0,1756.0,2125.0,2020-03-22
Switzerland,7474.0,98.0,131.0,2020-03-22
Turkey,1236.0,30.0,0.0,2020-03-22
US,33918.0,427.0,0.0,2020-03-22
United Kingdom,5741.0,282.0,95.0,2020-03-22
Uzbekistan,43.0,0.0,0.0,2020-03-22
Belarus,81.0,0.0,22.0,2020-03-23
Belgium,3743.0,88.0,401.0,2020-03-23
Brazil,1924.0,34.0,2.0,2020-03-23
Canada,2088.0,29.0,0.0,2020-03-23
China,81496.0,3274.0,72819.0,2020-03-23
France,20123.0,862.0,2207.0,2020-03-23
Germany,29056.0,123.0,453.0,2020-03-23
Iran,23049.0,1812.0,8376.0,2020-03-23
Italy,63927.0,6077.0,7432.0,2020-03-23
Japan,1128.0,42.0,235.0,2020-03-23
Netherlands,4764.0,214.0,3.0,2020-03-23
Russia,438.0,1.0,17.0,2020-03-23
Spain,35136.0,2311.0,3355.0,2020-03-23
Switzerland,8795.0,120.0,131.0,2020-03-23
Turkey,1529.0,37.0,0.0,2020-03-23
US,43754.0,568.0,0.0,2020-03-23
United Kingdom,6726.0,336.0,140.0,2020-03-23
Uzbekistan,46.0,0.0,0.0,2020-03-23
Belarus,81.0,0.0,22.0,2020-03-24
Belgium,4269.0,122.0,461.0,2020-03-24
Brazil,2247.0,46.0,2.0,2020-03-24
Canada,2790.0,33.0,110.0,2020-03-24
China,81591.0,3281.0,73274.0,2020-03-24
France,22372.0,1102.0,3288.0,2020-03-24
Germany,32986.0,157.0,3243.0,2020-03-24
Iran,24811.0,1934.0,8913.0,2020-03-24
Italy,69176.0,6820.0,8326.0,2020-03-24
Japan,1193.0,43.0,285.0,2020-03-24
Netherlands,5580.0,277.0,3.0,2020-03-24
Russia,495.0,1.0,22.0,2020-03-24
Spain,39885.0,2808.0,3794.0,2020-03-24
Switzerland,9877.0,122.0,131.0,2020-03-24
Turkey,1872.0,44.0,0.0,2020-03-24
US,53876.0,706.0,348.0,2020-03-24
United Kingdom,8164.0,423.0,140.0,2020-03-24
Uzbekistan,50.0,0.0,0.0,2020-03-24
Belarus,86.0,0.0,29.0,2020-03-25
Belgium,4937.0,178.0,547.0,2020-03-25
Brazil,2554.0,59.0,2.0,2020-03-25
Canada,3251.0,42.0,183.0,2020-03-25
China,81661.0,3285.0,73767.0,2020-03-25
France,25334.0,1333.0,3907.0,2020-03-25
Germany,37323.0,206.0,3547.0,2020-03-25
Iran,27017.0,2077.0,9625.0,2020-03-25
Italy,74386.0,7503.0,9362.0,2020-03-25
Japan,1307.0,45.0,310.0,2020-03-25
Netherlands,6438.0,357.0,4.0,2020-03-25
Russia,658.0,3.0,29.0,2020-03-25
Spain,49515.0,3647.0,5367.0,2020-03-25
Switzerland,10897.0,153.0,131.0,2020-03-25
Turkey,2433.0,59.0,26.0,2020-03-25
US,65961.0,942.0,361.0,2020-03-25
United Kingdom,9640.0,466.0,140.0,2020-03-25
Uzbekistan,60.0,0.0,0.0,2020-03-25
Belarus,86.0,0.0,29.0,2020-03-26
Belgium,6235.0,220.0,675.0,2020-03-26
Brazil,2985.0,77.0,6.0,2020-03-26
Canada,4042.0,57.0,184.0,2020-03-26
China,81782.0,3291.0,74175.0,2020-03-26
France,29252.0,1697.0,4955.0,2020-03-26
Germany,43938.0,267.0,5673.0,2020-03-26
Iran,29406.0,2234.0,10457.0,2020-03-26
Italy,80589.0,8215.0,10361.0,2020-03-26
Japan,1387.0,47.0,359.0,2020-03-26
Netherlands,7468.0,435.0,6.0,2020-03-26
Russia,840.0,3.0,38.0,2020-03-26
Spain,57786.0,4365.0,7015.0,2020-03-26
Switzerland,11811.0,191.0,131.0,2020-03-26
Turkey,3629.0,75.0,26.0,2020-03-26
US,83973.0,1208.0,681.0,2020-03-26
United Kingdom,11812.0,580.0,150.0,2020-03-26
Uzbekistan,75.0,0.0,0.0,2020-03-26
Belarus,94.0,0.0,32.0,2020-03-27
Belgium,7284.0,289.0,858.0,2020-03-27
Brazil,3417.0,92.0,6.0,2020-03-27
Canada,4682.0,66.0,256.0,2020-03-27
China,81897.0,3296.0,74714.0,2020-03-27
France,33047.0,1996.0,5707.0,2020-03-27
Germany,50871.0,342.0,6658.0,2020-03-27
Iran,32332.0,2378.0,11133.0,2020-03-27
Italy,86498.0,9134.0,10950.0,2020-03-27
Japan,1468.0,49.0,372.0,2020-03-27
Netherlands,8647.0,547.0,6.0,2020-03-27
Russia,1036.0,4.0,45.0,2020-03-27
Spain,65719.0,5138.0,9357.0,2020-03-27
Switzerland,12928.0,231.0,1530.0,2020-03-27
Turkey,5698.0,92.0,42.0,2020-03-27
US,101867.0,1580.0,869.0,2020-03-27
United Kingdom,14745.0,761.0,151.0,2020-03-27
Uzbekistan,88.0,1.0,5.0,2020-03-27
Belarus,94.0,0.0,32.0,2020-03-28
Belgium,9134.0,353.0,1063.0,2020-03-28
Brazil,3904.0,111.0,6.0,2020-03-28
Canada,5576.0,82.0,466.0,2020-03-28
China,81999.0,3299.0,75094.0,2020-03-28
France,37692.0,2314.0,5724.0,2020-03-28
Germany,57695.0,433.0,8481.0,2020-03-28
Iran,35408.0,2517.0,11679.0,2020-03-28
Italy,92472.0,10023.0,12384.0,2020-03-28
Japan,1693.0,52.0,404.0,2020-03-28
Netherlands,9819.0,640.0,6.0,2020-03-28
Russia,1264.0,4.0,49.0,2020-03-28
Spain,73235.0,5982.0,12285.0,2020-03-28
Switzerland,14076.0,264.0,1530.0,2020-03-28
Turkey,7402.0,108.0,70.0,2020-03-28
US,121692.0,2021.0,1072.0,2020-03-28
United Kingdom,17312.0,1021.0,151.0,2020-03-28
Uzbekistan,104.0,2.0,5.0,2020-03-28
Belarus,94.0,0.0,32.0,2020-03-29
Belgium,10836.0,431.0,1359.0,2020-03-29
Brazil,4256.0,136.0,6.0,2020-03-29
Canada,6280.0,96.0,466.0,2020-03-29
China,82122.0,3304.0,75576.0,2020-03-29
France,40295.0,2608.0,7226.0,2020-03-29
Germany,62095.0,533.0,9211.0,2020-03-29
Iran,38309.0,2640.0,12391.0,2020-03-29
Italy,97689.0,10779.0,13030.0,2020-03-29
Japan,1866.0,54.0,424.0,2020-03-29
Netherlands,10930.0,772.0,253.0,2020-03-29
Russia,1534.0,8.0,64.0,2020-03-29
Spain,80110.0,6803.0,14709.0,2020-03-29
Switzerland,14829.0,300.0,1595.0,2020-03-29
Turkey,9217.0,131.0,105.0,2020-03-29
US,141098.0,2462.0,2665.0,2020-03-29
United Kingdom,19780.0,1231.0,151.0,2020-03-29
Uzbekistan,144.0,2.0,7.0,2020-03-29
Belarus,152.0,0.0,32.0,2020-03-30
Belgium,11899.0,513.0,1527.0,2020-03-30
Brazil,4579.0,159.0,120.0,2020-03-30
Canada,7398.0,125.0,466.0,2020-03-30
China,82198.0,3308.0,75917.0,2020-03-30
France,44649.0,3026.0,7964.0,2020-03-30
Germany,66885.0,645.0,13500.0,2020-03-30
Iran,41495.0,2757.0,13911.0,2020-03-30
Italy,101739.0,11591.0,14620.0,2020-03-30
Japan,1866.0,54.0,424.0,2020-03-30
Netherlands,11817.0,865.0,253.0,2020-03-30
Russia,1836.0,9.0,66.0,2020-03-30
Spain,87956.0,7716.0,16780.0,2020-03-30
Switzerland,15922.0,359.0,1823.0,2020-03-30
Turkey,10827.0,168.0,162.0,2020-03-30
US,162133.0,2973.0,5644.0,2020-03-30
United Kingdom,22453.0,1411.0,171.0,2020-03-30
Uzbekistan,149.0,2.0,7.0,2020-03-30
Belarus,152.0,1.0,47.0,2020-03-31
Belgium,12775.0,705.0,1696.0,2020-03-31
Brazil,5717.0,201.0,127.0,2020-03-31
Canada,8527.0,152.0,1592.0,2020-03-31
China,82279.0,3309.0,76200.0,2020-03-31
France,52278.0,3526.0,9513.0,2020-03-31
Germany,71808.0,775.0,16100.0,2020-03-31
Iran,44605.0,2898.0,14656.0,2020-03-31
Italy,105792.0,12428.0,15729.0,2020-03-31
Japan,1953.0,56.0,424.0,2020-03-31
Netherlands,12667.0,1040.0,253.0,2020-03-31
Russia,2337.0,17.0,121.0,2020-03-31
Spain,95923.0,8464.0,19259.0,2020-03-31
Switzerland,16605.0,433.0,1823.0,2020-03-31
Turkey,13531.0,214.0,243.0,2020-03-31
US,188417.0,3868.0,7024.0,2020-03-31
United Kingdom,25481.0,1793.0,179.0,2020-03-31
Uzbekistan,172.0,2.0,7.0,2020-03-31
Belarus,163.0,2.0,53.0,2020-04-01
Belgium,13964.0,828.0,2132.0,2020-04-01
Brazil,6836.0,240.0,127.0,2020-04-01
Canada,9560.0,175.0,1324.0,2020-04-01
China,82361.0,3316.0,76399.0,2020-04-01
France,57122.0,4407.0,11053.0,2020-04-01
Germany,77872.0,920.0,18700.0,2020-04-01
Iran,47593.0,3036.0,15473.0,2020-04-01
Italy,110574.0,13155.0,16847.0,2020-04-01
Japan,2178.0,57.0,472.0,2020-04-01
Netherlands,13696.0,1175.0,260.0,2020-04-01
Russia,2777.0,24.0,190.0,2020-04-01
Spain,104118.0,9387.0,22647.0,2020-04-01
Switzerland,17768.0,488.0,2967.0,2020-04-01
Turkey,15679.0,277.0,333.0,2020-04-01
US,213607.0,4888.0,8474.0,2020-04-01
United Kingdom,29865.0,2357.0,179.0,2020-04-01
Uzbekistan,181.0,2.0,12.0,2020-04-01
Belarus,304.0,4.0,53.0,2020-04-02
Belgium,15348.0,1011.0,2495.0,2020-04-02
Brazil,8044.0,324.0,127.0,2020-04-02
Canada,11284.0,224.0,1735.0,2020-04-02
China,82432.0,3322.0,76565.0,2020-04-02
France,59228.0,5387.0,12548.0,2020-04-02
Germany,84794.0,1107.0,22440.0,2020-04-02
Iran,50468.0,3160.0,16711.0,2020-04-02
Italy,115242.0,13915.0,18278.0,2020-04-02
Japan,2495.0,62.0,472.0,2020-04-02
Netherlands,14788.0,1341.0,260.0,2020-04-02
Russia,3548.0,30.0,235.0,2020-04-02
Spain,112065.0,10348.0,26743.0,2020-04-02
Switzerland,18827.0,536.0,4013.0,2020-04-02
Turkey,18135.0,356.0,415.0,2020-04-02
US,243826.0,6050.0,9001.0,2020-04-02
United Kingdom,34173.0,2926.0,192.0,2020-04-02
Uzbekistan,205.0,2.0,25.0,2020-04-02
Belarus,351.0,4.0,53.0,2020-04-03
Belgium,16770.0,1143.0,2872.0,2020-04-03
Brazil,9056.0,359.0,127.0,2020-04-03
Canada,12437.0,277.0,2175.0,2020-04-03
China,82511.0,3326.0,76760.0,2020-04-03
France,64452.0,6509.0,14135.0,2020-04-03
Germany,91159.0,1275.0,24575.0,2020-04-03
Iran,53183.0,3294.0,17935.0,2020-04-03
Italy,119827.0,14681.0,19758.0,2020-04-03
Japan,2617.0,63.0,514.0,2020-04-03
Netherlands,15821.0,1490.0,260.0,2020-04-03
Russia,4149.0,34.0,281.0,2020-04-03
Spain,119199.0,11198.0,30513.0,2020-04-03
Switzerland,19606.0,591.0,4846.0,2020-04-03
Turkey,20921.0,425.0,484.0,2020-04-03
US,275936.0,7242.0,9707.0,2020-04-03
United Kingdom,38689.0,3611.0,208.0,2020-04-03
Uzbekistan,227.0,2.0,25.0,2020-04-03
Belarus,440.0,5.0,53.0,2020-04-04
Belgium,18431.0,1283.0,3247.0,2020-04-04
Brazil,10360.0,445.0,127.0,2020-04-04
Canada,12978.0,360.0,2577.0,2020-04-04
China,82543.0,3330.0,76946.0,2020-04-04
France,68726.0,7562.0,15572.0,2020-04-04
Germany,96092.0,1444.0,26400.0,2020-04-04
Iran,55743.0,3452.0,19736.0,2020-04-04
Italy,124632.0,15362.0,20996.0,2020-04-04
Japan,3139.0,77.0,514.0,2020-04-04
Netherlands,16727.0,1656.0,262.0,2020-04-04
Russia,4731.0,43.0,333.0,2020-04-04
Spain,126168.0,11947.0,34219.0,2020-04-04
Switzerland,20505.0,666.0,6415.0,2020-04-04
Turkey,23934.0,501.0,786.0,2020-04-04
US,309189.0,8571.0,14652.0,2020-04-04
United Kingdom,42477.0,4320.0,215.0,2020-04-04
Uzbekistan,266.0,2.0,25.0,2020-04-04
Belarus,562.0,8.0,52.0,2020-04-05
Belgium,19691.0,1447.0,3751.0,2020-04-05
Brazil,11130.0,486.0,127.0,2020-04-05
Canada,15756.0,435.0,3012.0,2020-04-05
China,82602.0,3333.0,77207.0,2020-04-05
France,70594.0,8081.0,16349.0,2020-04-05
Germany,100123.0,1584.0,28700.0,2020-04-05
Iran,58226.0,3603.0,19736.0,2020-04-05
Italy,128948.0,15887.0,21815.0,2020-04-05
Japan,3139.0,77.0,514.0,2020-04-05
Netherlands,17953.0,1771.0,257.0,2020-04-05
Russia,5389.0,45.0,355.0,2020-04-05
Spain,131646.0,12641.0,38080.0,2020-04-05
Switzerland,21100.0,715.0,6415.0,2020-04-05
Turkey,27069.0,574.0,1042.0,2020-04-05
US,337432.0,9818.0,17448.0,2020-04-05
United Kingdom,48436.0,4943.0,229.0,2020-04-05
Uzbekistan,342.0,2.0,30.0,2020-04-05
Belarus,700.0,13.0,53.0,2020-04-06
Belgium,20814.0,1632.0,3986.0,2020-04-06
Brazil,12161.0,564.0,127.0,2020-04-06
Canada,16563.0,520.0,3256.0,2020-04-06
China,82665.0,3335.0,77310.0,2020-04-06
France,74507.0,8914.0,17428.0,2020-04-06
Germany,103374.0,1810.0,28700.0,2020-04-06
Iran,60500.0,3739.0,24236.0,2020-04-06
Italy,132547.0,16523.0,22837.0,2020-04-06
Japan,3654.0,85.0,575.0,2020-04-06
Netherlands,18926.0,1874.0,258.0,2020-04-06
Russia,6343.0,47.0,406.0,2020-04-06
Spain,136675.0,13341.0,40437.0,2020-04-06
Switzerland,21657.0,765.0,8056.0,2020-04-06
Turkey,30217.0,649.0,1326.0,2020-04-06
US,367068.0,11097.0,19581.0,2020-04-06
United Kingdom,52279.0,5385.0,287.0,2020-04-06
Uzbekistan,457.0,2.0,30.0,2020-04-06
Belarus,861.0,13.0,54.0,2020-04-07
Belgium,22194.0,2035.0,4157.0,2020-04-07
Brazil,14034.0,686.0,127.0,2020-04-07
Canada,17872.0,581.0,3791.0,2020-04-07
China,82718.0,3335.0,77410.0,2020-04-07
France,78298.0,10330.0,19523.0,2020-04-07
Germany,107663.0,2016.0,36081.0,2020-04-07
Iran,62589.0,3872.0,27039.0,2020-04-07
Italy,135586.0,17127.0,24392.0,2020-04-07
Japan,3906.0,92.0,592.0,2020-04-07
Netherlands,19709.0,2108.0,272.0,2020-04-07
Russia,7497.0,58.0,494.0,2020-04-07
Spain,141942.0,14045.0,43208.0,2020-04-07
Switzerland,22253.0,821.0,8704.0,2020-04-07
Turkey,34109.0,725.0,1582.0,2020-04-07
US,396594.0,13047.0,21763.0,2020-04-07
United Kingdom,55949.0,6171.0,325.0,2020-04-07
Uzbekistan,520.0,2.0,30.0,2020-04-07
Belarus,1066.0,13.0,77.0,2020-04-08
Belgium,23403.0,2240.0,4681.0,2020-04-08
Brazil,16170.0,819.0,127.0,2020-04-08
Canada,19141.0,648.0,4154.0,2020-04-08
China,82809.0,3337.0,77567.0,2020-04-08
France,82153.0,10874.0,21452.0,2020-04-08
Germany,113296.0,2349.0,46300.0,2020-04-08
Iran,64586.0,3993.0,29812.0,2020-04-08
Italy,139422.0,17669.0,26491.0,2020-04-08
Japan,4257.0,93.0,622.0,2020-04-08
Netherlands,20682.0,2255.0,272.0,2020-04-08
Russia,8672.0,63.0,580.0,2020-04-08
Spain,148220.0,14792.0,48021.0,2020-04-08
Switzerland,23280.0,895.0,9800.0,2020-04-08
Turkey,38226.0,812.0,1846.0,2020-04-08
US,429576.0,15014.0,23559.0,2020-04-08
United Kingdom,61474.0,7111.0,345.0,2020-04-08
Uzbekistan,545.0,3.0,30.0,2020-04-08
Belarus,1486.0,16.0,139.0,2020-04-09
Belgium,24983.0,2523.0,5164.0,2020-04-09
Brazil,18092.0,950.0,173.0,2020-04-09
Canada,20654.0,771.0,5162.0,2020-04-09
China,82883.0,3339.0,77679.0,2020-04-09
France,86450.0,12214.0,23413.0,2020-04-09
Germany,118181.0,2607.0,52407.0,2020-04-09
Iran,66220.0,4110.0,32309.0,2020-04-09
Italy,143626.0,18279.0,28470.0,2020-04-09
Japan,4667.0,94.0,632.0,2020-04-09
Netherlands,21903.0,2403.0,278.0,2020-04-09
Russia,10131.0,76.0,698.0,2020-04-09
Spain,153222.0,15447.0,52165.0,2020-04-09
Switzerland,24051.0,948.0,10600.0,2020-04-09
Turkey,42282.0,908.0,2142.0,2020-04-09
US,461913.0,16778.0,25410.0,2020-04-09
United Kingdom,65872.0,7993.0,359.0,2020-04-09
Uzbekistan,582.0,3.0,38.0,2020-04-09
Belarus,1981.0,19.0,169.0,2020-04-10
Belgium,26667.0,3019.0,5568.0,2020-04-10
Brazil,19638.0,1057.0,173.0,2020-04-10
Canada,22059.0,867.0,5855.0,2020-04-10
China,82941.0,3340.0,77791.0,2020-04-10
France,90793.0,13199.0,25195.0,2020-04-10
Germany,122171.0,2767.0,53913.0,2020-04-10
Iran,68192.0,4232.0,35465.0,2020-04-10
Italy,147577.0,18849.0,30455.0,2020-04-10
Japan,5530.0,99.0,685.0,2020-04-10
Netherlands,23249.0,2520.0,287.0,2020-04-10
Russia,11917.0,94.0,795.0,2020-04-10
Spain,158273.0,16081.0,55668.0,2020-04-10
Switzerland,24551.0,1002.0,11100.0,2020-04-10
Turkey,47029.0,1006.0,2423.0,2020-04-10
US,496964.0,18900.0,28790.0,2020-04-10
United Kingdom,74605.0,8974.0,588.0,2020-04-10
Uzbekistan,624.0,3.0,42.0,2020-04-10
Belarus,2226.0,23.0,172.0,2020-04-11
Belgium,28018.0,3346.0,5986.0,2020-04-11
Brazil,20727.0,1124.0,173.0,2020-04-11
Canada,23316.0,986.0,6589.0,2020-04-11
China,83014.0,3343.0,77877.0,2020-04-11
France,93909.0,13835.0,26663.0,2020-04-11
Germany,124908.0,2736.0,57400.0,2020-04-11
Iran,70029.0,4357.0,41947.0,2020-04-11
Italy,152271.0,19468.0,32534.0,2020-04-11
Japan,6005.0,99.0,762.0,2020-04-11
Netherlands,24571.0,2653.0,291.0,2020-04-11
Russia,13584.0,106.0,1045.0,2020-04-11
Spain,163027.0,16606.0,59109.0,2020-04-11
Switzerland,25107.0,1036.0,12100.0,2020-04-11
Turkey,52167.0,1101.0,2965.0,2020-04-11
US,526764.0,20744.0,31270.0,2020-04-11
United Kingdom,79874.0,9892.0,622.0,2020-04-11
Uzbekistan,767.0,4.0,42.0,2020-04-11
Belarus,2578.0,26.0,203.0,2020-04-12
Belgium,29647.0,3600.0,6463.0,2020-04-12
Brazil,22192.0,1223.0,173.0,2020-04-12
Canada,24299.0,1094.0,7123.0,2020-04-12
China,83134.0,3343.0,77956.0,2020-04-12
France,120749.0,14396.0,27469.0,2020-04-12
Germany,127854.0,3022.0,60300.0,2020-04-12
Iran,71686.0,4474.0,43894.0,2020-04-12
Italy,156363.0,19899.0,34211.0,2020-04-12
Japan,6748.0,108.0,762.0,2020-04-12
Netherlands,25746.0,2747.0,295.0,2020-04-12
Russia,15770.0,130.0,1291.0,2020-04-12
Spain,166831.0,17209.0,62391.0,2020-04-12
Switzerland,25415.0,1106.0,12700.0,2020-04-12
Turkey,56956.0,1198.0,3446.0,2020-04-12
US,555613.0,22367.0,32988.0,2020-04-12
United Kingdom,85206.0,10629.0,626.0,2020-04-12
Uzbekistan,865.0,4.0,66.0,2020-04-12
Belarus,2919.0,29.0,203.0,2020-04-13
Belgium,30589.0,3903.0,6707.0,2020-04-13
Brazil,23430.0,1328.0,173.0,2020-04-13
Canada,25680.0,1224.0,7758.0,2020-04-13
China,83213.0,3345.0,78039.0,2020-04-13
France,124413.0,14969.0,28001.0,2020-04-13
Germany,130072.0,3194.0,64300.0,2020-04-13
Iran,73303.0,4585.0,45983.0,2020-04-13
Italy,159516.0,20465.0,35435.0,2020-04-13
Japan,7370.0,123.0,784.0,2020-04-13
Netherlands,26710.0,2833.0,295.0,2020-04-13
Russia,18328.0,148.0,1470.0,2020-04-13
Spain,170099.0,17756.0,64727.0,2020-04-13
Switzerland,25688.0,1138.0,13700.0,2020-04-13
Turkey,61049.0,1296.0,3957.0,2020-04-13
US,580876.0,23936.0,43482.0,2020-04-13
United Kingdom,89570.0,11347.0,304.0,2020-04-13
Uzbekistan,998.0,4.0,85.0,2020-04-13
Belarus,3281.0,33.0,203.0,2020-04-14
Belgium,31119.0,4157.0,6868.0,2020-04-14
Brazil,25262.0,1532.0,3046.0,2020-04-14
Canada,27035.0,1360.0,8210.0,2020-04-14
China,83306.0,3345.0,78200.0,2020-04-14
France,130376.0,15729.0,29098.0,2020-04-14
Germany,131359.0,3294.0,68200.0,2020-04-14
Iran,74877.0,4683.0,48129.0,2020-04-14
Italy,162488.0,21067.0,37130.0,2020-04-14
Japan,7645.0,143.0,799.0,2020-04-14
Netherlands,27580.0,2955.0,297.0,2020-04-14
Russia,21102.0,170.0,1694.0,2020-04-14
Spain,172541.0,18056.0,67504.0,2020-04-14
Switzerland,25936.0,1174.0,13700.0,2020-04-14
Turkey,65111.0,1403.0,4799.0,2020-04-14
US,607926.0,26236.0,47763.0,2020-04-14
United Kingdom,94845.0,12129.0,323.0,2020-04-14
Uzbekistan,1165.0,4.0,99.0,2020-04-14
Belarus,3728.0,36.0,203.0,2020-04-15
Belgium,33573.0,4440.0,7107.0,2020-04-15
Brazil,28320.0,1736.0,14026.0,2020-04-15
Canada,28209.0,1514.0,8966.0,2020-04-15
China,83356.0,3346.0,78311.0,2020-04-15
France,133585.0,17169.0,31470.0,2020-04-15
Germany,134753.0,3804.0,72600.0,2020-04-15
Iran,76389.0,4777.0,49933.0,2020-04-15
Italy,165155.0,21645.0,38092.0,2020-04-15
Japan,8100.0,146.0,853.0,2020-04-15
Netherlands,28316.0,3145.0,304.0,2020-04-15
Russia,24490.0,198.0,1986.0,2020-04-15
Spain,177644.0,18708.0,70853.0,2020-04-15
Switzerland,26336.0,1239.0,15400.0,2020-04-15
Turkey,69392.0,1518.0,5674.0,2020-04-15
US,636817.0,28719.0,52096.0,2020-04-15
United Kingdom,99483.0,12894.0,368.0,2020-04-15
Uzbekistan,1302.0,4.0,107.0,2020-04-15
Belarus,4204.0,40.0,203.0,2020-04-16
Belgium,34809.0,4857.0,7562.0,2020-04-16
Brazil,30425.0,1924.0,14026.0,2020-04-16
Canada,30809.0,1717.0,9698.0,2020-04-16
China,83403.0,3346.0,78401.0,2020-04-16
France,146182.0,17922.0,33327.0,2020-04-16
Germany,137698.0,4052.0,77000.0,2020-04-16
Iran,77995.0,4869.0,52229.0,2020-04-16
Italy,168941.0,22170.0,40164.0,2020-04-16
Japan,8626.0,178.0,901.0,2020-04-16
Netherlands,29383.0,3327.0,311.0,2020-04-16
Russia,27938.0,232.0,2304.0,2020-04-16
Spain,184948.0,19315.0,74797.0,2020-04-16
Switzerland,26732.0,1281.0,15900.0,2020-04-16
Turkey,74193.0,1643.0,7089.0,2020-04-16
US,668131.0,33290.0,54703.0,2020-04-16
United Kingdom,104145.0,13759.0,375.0,2020-04-16
Uzbekistan,1349.0,4.0,129.0,2020-04-16
Belarus,4779.0,42.0,342.0,2020-04-17
Belgium,36138.0,5163.0,7961.0,2020-04-17
Brazil,33682.0,2141.0,14026.0,2020-04-17
Canada,32814.0,1843.0,10545.0,2020-04-17
China,83760.0,4636.0,77552.0,2020-04-17
France,148103.0,18684.0,35006.0,2020-04-17
Germany,141397.0,4352.0,83114.0,2020-04-17
Iran,79494.0,4958.0,54064.0,2020-04-17
Italy,172434.0,22745.0,42727.0,2020-04-17
Japan,9787.0,190.0,935.0,2020-04-17
Netherlands,30619.0,3471.0,315.0,2020-04-17
Russia,32008.0,273.0,2590.0,2020-04-17
Spain,190839.0,20002.0,74797.0,2020-04-17
Switzerland,27078.0,1327.0,16400.0,2020-04-17
Turkey,78546.0,1769.0,8631.0,2020-04-17
US,700179.0,37173.0,58545.0,2020-04-17
United Kingdom,109769.0,14607.0,394.0,2020-04-17
Uzbekistan,1405.0,4.0,156.0,2020-04-17
Belarus,4779.0,45.0,342.0,2020-04-18
Belgium,37183.0,5453.0,8348.0,2020-04-18
Brazil,36658.0,2354.0,14026.0,2020-04-18
Canada,34356.0,1986.0,10964.0,2020-04-18
China,83787.0,4636.0,77614.0,2020-04-18
France,151926.0,19325.0,36587.0,2020-04-18
Germany,143342.0,4459.0,85400.0,2020-04-18
Iran,80868.0,5031.0,55987.0,2020-04-18
Italy,175925.0,23227.0,44927.0,2020-04-18
