Country,Confirmed,Deaths,Recovered,Date
Japan,2.0,0.0,0.0,2020-01-22
US,1.0,0.0,0.0,2020-01-22
Brazil,0.0,0.0,0.0,2020-01-23
Japan,1.0,0.0,0.0,2020-01-23
US,1.0,0.0,0.0,2020-01-23
France,2.0,0.0,0.0,2020-01-24
Japan,2.0,0.0,0.0,2020-01-24
US,2.0,0.0,0.0,2020-01-24
France,3.0,0.0,0.0,2020-01-25
Japan,2.0,0.0,0.0,2020-01-25
US,2.0,0.0,0.0,2020-01-25
Canada,1.0,0.0,0.0,2020-01-26
France,3.0,0.0,0.0,2020-01-26
Japan,4.0,0.0,1.0,2020-01-26
US,5.0,0.0,0.0,2020-01-26
Canada,1.0,0.0,0.0,2020-01-27
France,3.0,0.0,0.0,2020-01-27
Japan,4.0,0.0,1.0,2020-01-27
US,5.0,0.0,0.0,2020-01-27
Canada,2.0,0.0,0.0,2020-01-28
France,4.0,0.0,0.0,2020-01-28
Germany,4.0,0.0,0.0,2020-01-28
Japan,7.0,0.0,1.0,2020-01-28
US,5.0,0.0,0.0,2020-01-28
Canada,2.0,0.0,0.0,2020-01-29
France,5.0,0.0,0.0,2020-01-29
Germany,4.0,0.0,0.0,2020-01-29
Japan,7.0,0.0,1.0,2020-01-29
US,5.0,0.0,0.0,2020-01-29
Canada,3.0,0.0,0.0,2020-01-30
France,5.0,0.0,0.0,2020-01-30
Germany,4.0,0.0,0.0,2020-01-30
Japan,11.0,0.0,1.0,2020-01-30
US,5.0,0.0,0.0,2020-01-30
Canada,3.0,0.0,0.0,2020-01-31
France,5.0,0.0,0.0,2020-01-31
Germany,5.0,0.0,0.0,2020-01-31
Italy,2.0,0.0,0.0,2020-01-31
Japan,15.0,0.0,1.0,2020-01-31
Russia,2.0,0.0,0.0,2020-01-31
US,6.0,0.0,0.0,2020-01-31
Canada,4.0,0.0,0.0,2020-02-01
France,6.0,0.0,0.0,2020-02-01
Germany,8.0,0.0,0.0,2020-02-01
Italy,2.0,0.0,0.0,2020-02-01
Japan,20.0,0.0,1.0,2020-02-01
Russia,2.0,0.0,0.0,2020-02-01
Spain,1.0,0.0,0.0,2020-02-01
US,8.0,0.0,0.0,2020-02-01
Canada,4.0,0.0,0.0,2020-02-02
France,6.0,0.0,0.0,2020-02-02
Germany,10.0,0.0,0.0,2020-02-02
Italy,2.0,0.0,0.0,2020-02-02
Japan,20.0,0.0,1.0,2020-02-02
Russia,2.0,0.0,0.0,2020-02-02
Spain,1.0,0.0,0.0,2020-02-02
US,8.0,0.0,0.0,2020-02-02
Canada,4.0,0.0,0.0,2020-02-03
France,6.0,0.0,0.0,2020-02-03
Germany,12.0,0.0,0.0,2020-02-03
Italy,2.0,0.0,0.0,2020-02-03
Japan,20.0,0.0,1.0,2020-02-03
Russia,2.0,0.0,0.0,2020-02-03
Spain,1.0,0.0,0.0,2020-02-03
US,11.0,0.0,0.0,2020-02-03
Belgium,1.0,0.0,0.0,2020-02-04
Canada,4.0,0.0,0.0,2020-02-04
France,6.0,0.0,0.0,2020-02-04
Germany,12.0,0.0,0.0,2020-02-04
Italy,2.0,0.0,0.0,2020-02-04
Japan,22.0,0.0,1.0,2020-02-04
Russia,2.0,0.0,0.0,2020-02-04
Spain,1.0,0.0,0.0,2020-02-04
US,11.0,0.0,0.0,2020-02-04
Belgium,1.0,0.0,0.0,2020-02-05
Canada,5.0,0.0,0.0,2020-02-05
France,6.0,0.0,0.0,2020-02-05
Germany,12.0,0.0,0.0,2020-02-05
Italy,2.0,0.0,0.0,2020-02-05
Japan,22.0,0.0,1.0,2020-02-05
Russia,2.0,0.0,0.0,2020-02-05
Spain,1.0,0.0,0.0,2020-02-05
US,12.0,0.0,0.0,2020-02-05
Belgium,1.0,0.0,0.0,2020-02-06
Canada,5.0,0.0,0.0,2020-02-06
France,6.0,0.0,0.0,2020-02-06
Germany,12.0,0.0,0.0,2020-02-06
Italy,2.0,0.0,0.0,2020-02-06
Japan,45.0,0.0,1.0,2020-02-06
Russia,2.0,0.0,0.0,2020-02-06
Spain,1.0,0.0,0.0,2020-02-06
US,12.0,0.0,0.0,2020-02-06
Belgium,1.0,0.0,0.0,2020-02-07
Canada,7.0,0.0,0.0,2020-02-07
France,6.0,0.0,0.0,2020-02-07
Germany,13.0,0.0,0.0,2020-02-07
Italy,3.0,0.0,0.0,2020-02-07
Japan,25.0,0.0,1.0,2020-02-07
Russia,2.0,0.0,0.0,2020-02-07
Spain,1.0,0.0,0.0,2020-02-07
US,12.0,0.0,0.0,2020-02-07
Belgium,1.0,0.0,0.0,2020-02-08
Canada,7.0,0.0,0.0,2020-02-08
France,11.0,0.0,0.0,2020-02-08
Germany,13.0,0.0,0.0,2020-02-08
Italy,3.0,0.0,0.0,2020-02-08
Japan,25.0,0.0,1.0,2020-02-08
Russia,2.0,0.0,0.0,2020-02-08
Spain,1.0,0.0,0.0,2020-02-08
US,12.0,0.0,0.0,2020-02-08
Belgium,1.0,0.0,0.0,2020-02-09
Canada,7.0,0.0,0.0,2020-02-09
France,11.0,0.0,0.0,2020-02-09
Germany,14.0,0.0,0.0,2020-02-09
Italy,3.0,0.0,0.0,2020-02-09
Japan,26.0,0.0,1.0,2020-02-09
Russia,2.0,0.0,0.0,2020-02-09
Spain,2.0,0.0,0.0,2020-02-09
US,12.0,0.0,3.0,2020-02-09
Belgium,1.0,0.0,0.0,2020-02-10
Canada,7.0,0.0,0.0,2020-02-10
France,11.0,0.0,0.0,2020-02-10
Germany,14.0,0.0,0.0,2020-02-10
Italy,3.0,0.0,0.0,2020-02-10
Japan,26.0,0.0,4.0,2020-02-10
Russia,2.0,0.0,0.0,2020-02-10
Spain,2.0,0.0,0.0,2020-02-10
US,12.0,0.0,3.0,2020-02-10
Belgium,1.0,0.0,0.0,2020-02-11
Canada,7.0,0.0,0.0,2020-02-11
France,11.0,0.0,0.0,2020-02-11
Germany,16.0,0.0,0.0,2020-02-11
Italy,3.0,0.0,0.0,2020-02-11
Japan,26.0,0.0,9.0,2020-02-11
Russia,2.0,0.0,0.0,2020-02-11
Spain,2.0,0.0,0.0,2020-02-11
US,13.0,0.0,3.0,2020-02-11
Belgium,1.0,0.0,0.0,2020-02-12
Canada,7.0,0.0,1.0,2020-02-12
France,11.0,0.0,2.0,2020-02-12
Germany,16.0,0.0,0.0,2020-02-12
Italy,3.0,0.0,0.0,2020-02-12
Japan,28.0,0.0,9.0,2020-02-12
Russia,2.0,0.0,2.0,2020-02-12
Spain,2.0,0.0,0.0,2020-02-12
US,13.0,0.0,3.0,2020-02-12
Belgium,1.0,0.0,0.0,2020-02-13
Canada,7.0,0.0,1.0,2020-02-13
France,11.0,0.0,2.0,2020-02-13
Germany,16.0,0.0,1.0,2020-02-13
Italy,3.0,0.0,0.0,2020-02-13
Japan,28.0,1.0,9.0,2020-02-13
Russia,2.0,0.0,2.0,2020-02-13
Spain,2.0,0.0,0.0,2020-02-13
US,15.0,0.0,3.0,2020-02-13
Belgium,1.0,0.0,0.0,2020-02-14
Canada,7.0,0.0,1.0,2020-02-14
France,11.0,0.0,2.0,2020-02-14
Germany,16.0,0.0,1.0,2020-02-14
Italy,3.0,0.0,0.0,2020-02-14
Japan,29.0,1.0,9.0,2020-02-14
Russia,2.0,0.0,2.0,2020-02-14
Spain,2.0,0.0,0.0,2020-02-14
US,15.0,0.0,3.0,2020-02-14
Belgium,1.0,0.0,0.0,2020-02-15
Canada,7.0,0.0,1.0,2020-02-15
France,12.0,1.0,4.0,2020-02-15
Germany,16.0,0.0,1.0,2020-02-15
Italy,3.0,0.0,0.0,2020-02-15
Japan,43.0,1.0,12.0,2020-02-15
Russia,2.0,0.0,2.0,2020-02-15
Spain,2.0,0.0,2.0,2020-02-15
US,15.0,0.0,3.0,2020-02-15
Belgium,1.0,0.0,0.0,2020-02-16
Canada,7.0,0.0,1.0,2020-02-16
France,12.0,1.0,4.0,2020-02-16
Germany,16.0,0.0,1.0,2020-02-16
Italy,3.0,0.0,0.0,2020-02-16
Japan,59.0,1.0,12.0,2020-02-16
Russia,2.0,0.0,2.0,2020-02-16
Spain,2.0,0.0,2.0,2020-02-16
US,15.0,0.0,3.0,2020-02-16
Belgium,1.0,0.0,1.0,2020-02-17
Canada,8.0,0.0,1.0,2020-02-17
France,12.0,1.0,4.0,2020-02-17
Germany,16.0,0.0,1.0,2020-02-17
Italy,3.0,0.0,0.0,2020-02-17
Japan,66.0,1.0,12.0,2020-02-17
Russia,2.0,0.0,2.0,2020-02-17
Spain,2.0,0.0,2.0,2020-02-17
US,15.0,0.0,3.0,2020-02-17
Belgium,1.0,0.0,1.0,2020-02-18
Canada,8.0,0.0,1.0,2020-02-18
France,12.0,1.0,4.0,2020-02-18
Germany,16.0,0.0,12.0,2020-02-18
Italy,3.0,0.0,0.0,2020-02-18
Japan,74.0,1.0,13.0,2020-02-18
Russia,2.0,0.0,2.0,2020-02-18
Spain,2.0,0.0,2.0,2020-02-18
US,15.0,0.0,3.0,2020-02-18
Belgium,1.0,0.0,1.0,2020-02-19
Canada,8.0,0.0,1.0,2020-02-19
France,12.0,1.0,4.0,2020-02-19
Germany,16.0,0.0,12.0,2020-02-19
Iran,2.0,2.0,0.0,2020-02-19
Italy,3.0,0.0,0.0,2020-02-19
Japan,84.0,1.0,18.0,2020-02-19
Russia,2.0,0.0,2.0,2020-02-19
Spain,2.0,0.0,2.0,2020-02-19
US,15.0,0.0,3.0,2020-02-19
Belgium,1.0,0.0,1.0,2020-02-20
Canada,8.0,0.0,1.0,2020-02-20
France,12.0,1.0,4.0,2020-02-20
Germany,16.0,0.0,12.0,2020-02-20
Iran,5.0,2.0,0.0,2020-02-20
Italy,3.0,0.0,0.0,2020-02-20
Japan,94.0,1.0,18.0,2020-02-20
Russia,2.0,0.0,2.0,2020-02-20
Spain,2.0,0.0,2.0,2020-02-20
US,15.0,0.0,3.0,2020-02-20
Belgium,1.0,0.0,1.0,2020-02-21
Canada,9.0,0.0,3.0,2020-02-21
France,12.0,1.0,4.0,2020-02-21
Germany,16.0,0.0,14.0,2020-02-21
Iran,18.0,4.0,0.0,2020-02-21
Italy,20.0,1.0,0.0,2020-02-21
Japan,105.0,1.0,22.0,2020-02-21
Russia,2.0,0.0,2.0,2020-02-21
Spain,2.0,0.0,2.0,2020-02-21
US,35.0,0.0,5.0,2020-02-21
Belgium,1.0,0.0,1.0,2020-02-22
Canada,9.0,0.0,3.0,2020-02-22
France,12.0,1.0,4.0,2020-02-22
Germany,16.0,0.0,14.0,2020-02-22
Iran,28.0,5.0,0.0,2020-02-22
Italy,62.0,2.0,1.0,2020-02-22
