Country,Confirmed,Deaths,Recovered,Date
Uzbekistan,15.0,0.0,0.0,2020-03-18
Belarus,51.0,0.0,5.0,2020-03-19
Belgium,1795.0,21.0,31.0,2020-03-19
Brazil,621.0,6.0,2.0,2020-03-19
Canada,800.0,9.0,9.0,2020-03-19
China,81156.0,3249.0,70535.0,2020-03-19
France,10886.0,243.0,12.0,2020-03-19
Germany,15320.0,44.0,113.0,2020-03-19
Iran,18407.0,1284.0,5710.0,2020-03-19
Italy,41035.0,3405.0,4440.0,2020-03-19
Japan,924.0,29.0,150.0,2020-03-19
Netherlands,2465.0,77.0,2.0,2020-03-19
Russia,199.0,1.0,9.0,2020-03-19
Spain,17963.0,830.0,1107.0,2020-03-19
Switzerland,4075.0,41.0,15.0,2020-03-19
Turkey,192.0,3.0,0.0,2020-03-19
US,13680.0,200.0,108.0,2020-03-19
United Kingdom,2716.0,138.0,67.0,2020-03-19
Uzbekistan,23.0,0.0,0.0,2020-03-19
Belarus,69.0,0.0,5.0,2020-03-20
Belgium,2257.0,37.0,1.0,2020-03-20
Brazil,793.0,11.0,2.0,2020-03-20
Canada,943.0,12.0,9.0,2020-03-20
China,81250.0,3253.0,71266.0,2020-03-20
France,12632.0,450.0,12.0,2020-03-20
Germany,19848.0,67.0,180.0,2020-03-20
Iran,19644.0,1433.0,6745.0,2020-03-20
Italy,47021.0,4032.0,4440.0,2020-03-20
Japan,963.0,33.0,191.0,2020-03-20
Netherlands,3003.0,107.0,2.0,2020-03-20
Russia,253.0,1.0,9.0,2020-03-20
Spain,20410.0,1043.0,1588.0,2020-03-20
Switzerland,5294.0,54.0,15.0,2020-03-20
Turkey,359.0,4.0,0.0,2020-03-20
US,19101.0,244.0,147.0,2020-03-20
United Kingdom,4014.0,178.0,67.0,2020-03-20
Uzbekistan,33.0,0.0,0.0,2020-03-20
Belarus,76.0,0.0,15.0,2020-03-21
Belgium,2815.0,67.0,263.0,2020-03-21
Brazil,1021.0,15.0,2.0,2020-03-21
Canada,1278.0,19.0,10.0,2020-03-21
China,81305.0,3259.0,71857.0,2020-03-21
France,14308.0,562.0,12.0,2020-03-21
Germany,22213.0,84.0,233.0,2020-03-21
Iran,20610.0,1556.0,7635.0,2020-03-21
Italy,53578.0,4825.0,6072.0,2020-03-21
Japan,1007.0,35.0,232.0,2020-03-21
Netherlands,3640.0,137.0,2.0,2020-03-21
Russia,306.0,1.0,12.0,2020-03-21
Spain,25374.0,1375.0,2125.0,2020-03-21
Switzerland,6575.0,75.0,15.0,2020-03-21
Turkey,670.0,9.0,0.0,2020-03-21
US,25514.0,307.0,171.0,2020-03-21
United Kingdom,5067.0,234.0,67.0,2020-03-21
Uzbekistan,43.0,0.0,0.0,2020-03-21
